redshift,stellar_mass,deVRad_r,deVAB_r,expRad_r,expAB_r,class,class_label
0.12223,10.84895,4.053099,0.450007,2.274311,0.50834,1,spiral
0.09987,10.671313,1.510598,0.986793,0.993238,0.940137,1,spiral
0.080713,10.942671,3.688529,0.516144,2.328336,0.525381,1,spiral
0.128195,10.695458,6.423041,0.435732,3.235932,0.429412,1,spiral
0.105781,11.085947,5.984491,0.446571,3.609709,0.428968,1,spiral
0.024908,8.864416,20.095827,0.243195,7.912668,0.238685,1,spiral
0.078679,10.331565,1.258172,0.219731,1.093192,0.280661,1,spiral
0.071496,10.701603,4.646329,0.17854,2.598054,0.237238,1,spiral
0.071327,10.466079,2.880315,0.441703,1.894209,0.468038,1,spiral
0.063775,10.541652,8.642679,0.544716,3.879816,0.495576,1,spiral
0.116623,10.787049,5.635837,0.197751,2.937443,0.229817,1,spiral
0.096103,10.754897,2.70858,0.474392,1.709968,0.519216,1,spiral
0.071591,10.79068,5.956065,0.413187,3.134012,0.436969,1,spiral
0.111566,10.72818,2.623467,0.582606,1.486567,0.610245,1,spiral
0.033618,8.916439,14.425152,0.133845,5.567084,0.163838,1,spiral
0.093461,11.142284,6.026314,0.595839,3.103049,0.620854,1,spiral
0.094497,10.75992,2.111591,0.36866,1.536436,0.420368,1,spiral
0.098152,10.494739,6.929886,0.649993,2.804847,0.688588,1,spiral
0.093739,10.611773,5.116776,0.349347,2.59246,0.397602,1,spiral
0.169838,11.146901,1.499599,0.580128,1.048475,0.681322,0,elliptical
0.034438,10.676394,11.999962,0.659047,8.408346,0.604769,1,spiral
0.073783,10.407825,4.57042,0.915553,2.60801,0.937589,1,spiral
0.132884,10.636232,4.023557,0.829129,1.944342,0.822009,1,spiral
0.09817,10.848093,6.945803,0.950068,3.343972,0.931549,1,spiral
0.063157,10.707265,1.523807,0.725227,1.066505,0.734313,0,elliptical
0.06382,11.082985,3.155574,0.890913,2.346827,0.873921,0,elliptical
0.098046,10.42186,12.074084,0.634399,4.265957,0.674712,1,spiral
0.204926,11.28789,1.252978,0.840623,0.921391,0.830392,0,elliptical
0.117484,10.976861,2.917259,0.424262,1.866936,0.482711,1,spiral
0.117207,10.512146,9.888742,0.619351,3.535934,0.667568,1,spiral
0.110781,10.346068,8.168025,0.490741,3.522796,0.52257,1,spiral
0.038501,10.308388,1.937741,0.899764,1.542378,0.890844,0,elliptical
0.018466,10.925174,22.417004,0.499982,14.630227,0.465242,1,spiral
0.075452,11.018685,8.578803,0.476891,4.803167,0.47084,1,spiral
0.107512,10.481799,5.116247,0.792979,2.449851,0.815585,1,spiral
0.061813,10.270638,5.509086,0.200001,3.030041,0.257623,1,spiral
0.069829,10.62903,11.417431,0.548019,4.694378,0.567742,1,spiral
0.220551,11.19309,2.257749,0.943744,1.36353,0.97001,0,elliptical
0.087818,10.693361,2.768961,0.326054,1.8782,0.355219,1,spiral
0.094384,10.990358,3.798548,0.511735,2.222146,0.517935,1,spiral
0.085498,10.850784,3.414297,0.24998,1.969219,0.310905,1,spiral
0.152676,11.236619,5.89806,0.279966,3.155893,0.308624,1,spiral
0.048054,10.341104,12.291054,0.351803,5.254837,0.360215,1,spiral
0.038364,9.638282,9.888254,0.632059,3.895971,0.660393,1,spiral
0.094856,10.739577,2.729768,0.679525,1.540584,0.721804,1,spiral
0.094867,10.859436,2.157891,0.386959,1.51905,0.470023,1,spiral
0.125192,11.309729,2.237226,0.822522,1.462061,0.806785,0,elliptical
0.039282,10.274709,5.404076,0.275226,2.970224,0.29219,1,spiral
0.077888,10.499037,4.219382,0.186451,2.691723,0.238475,1,spiral
0.182999,11.300428,3.190231,0.310043,1.974916,0.340951,1,spiral
0.094865,10.650305,3.264499,0.34999,2.007244,0.405526,1,spiral
0.125099,11.272725,3.031308,0.560013,1.906623,0.589346,0,elliptical
0.13248,11.238669,4.663392,0.274413,2.935541,0.317222,1,spiral
0.230155,11.638577,3.597324,0.70741,1.817665,0.707382,0,elliptical
0.097367,11.117365,5.580682,0.83619,3.461915,0.772367,1,spiral
0.018797,9.577308,29.67,0.900534,14.061587,0.891038,1,spiral
0.13291,10.462722,5.526926,0.301922,2.779545,0.350724,1,spiral
0.081365,10.39902,13.291542,0.935237,4.7226,0.922803,1,spiral
0.09562,10.899422,6.374121,0.566262,3.380527,0.564988,1,spiral
0.076645,10.175159,4.10663,0.286981,2.401953,0.324859,1,spiral
0.080712,10.117677,6.680044,0.278545,3.42326,0.335745,1,spiral
0.12293,11.040793,7.938856,0.313565,3.984739,0.342224,1,spiral
0.121193,11.289793,4.807822,0.709356,2.408647,0.695471,0,elliptical
0.081316,10.424875,9.123774,0.492726,4.008986,0.522523,1,spiral
0.120036,10.944381,3.123213,0.349945,2.020174,0.39405,1,spiral
0.021282,8.762924,8.863971,0.269398,4.045251,0.311932,1,spiral
0.12931,11.630823,6.395438,0.624152,2.943277,0.666173,0,elliptical
0.073743,10.156171,3.522369,0.527692,2.020285,0.534828,1,spiral
0.084892,10.214947,10.525959,0.328301,4.132478,0.368633,1,spiral
0.129919,10.627793,7.719789,0.517203,3.157403,0.582059,1,spiral
0.179952,11.016585,4.056633,0.398513,2.322747,0.421741,1,spiral
0.102749,10.438809,9.891096,0.265575,3.919803,0.309531,1,spiral
0.070366,10.306181,1.203974,0.327828,1.038523,0.423542,1,spiral
0.093047,10.65811,1.80925,0.397084,1.278545,0.481811,1,spiral
0.104234,10.715565,2.814279,0.311049,1.628062,0.390426,1,spiral
0.10488,10.544169,7.945588,0.789091,3.356437,0.798796,1,spiral
0.144541,11.554585,9.642476,0.251635,5.019432,0.268911,1,spiral
0.125505,11.226936,3.633701,0.796926,1.93239,0.806097,0,elliptical
0.120536,10.678967,7.938407,0.524977,3.419253,0.527335,1,spiral
0.129957,11.19916,3.561801,0.617104,2.212837,0.580668,1,spiral
0.062215,10.260925,1.42439,0.526683,1.162036,0.540477,0,elliptical
0.047478,11.392172,11.251016,0.816217,9.020847,0.765424,1,spiral
0.073099,10.239217,6.376544,0.194797,2.997147,0.24999,1,spiral
0.065045,11.339735,5.66795,0.868533,3.150326,0.908231,0,elliptical
0.065192,10.123065,4.952781,0.248772,2.623834,0.3,1,spiral
0.081385,10.688437,5.675891,0.204555,2.943462,0.259958,1,spiral
0.159076,11.050621,3.995242,0.654823,2.229239,0.613795,1,spiral
0.203013,11.527996,1.858247,0.930367,1.219014,0.92115,0,elliptical
0.147598,11.065594,5.956123,0.237205,3.112594,0.274288,1,spiral
0.172403,11.248604,4.209393,0.385395,2.33152,0.410473,1,spiral
0.030272,9.141259,7.578627,0.260676,3.996705,0.295069,1,spiral
0.074154,10.195432,3.166642,0.322761,1.928897,0.360642,1,spiral
0.083314,10.436765,2.200288,0.886933,1.495425,0.8765,1,spiral
0.083206,10.178268,5.453544,0.50881,2.666223,0.536993,1,spiral
0.060583,10.389622,8.393266,0.1754,4.279945,0.189712,1,spiral
0.126486,10.720884,3.087473,0.222057,2.046418,0.275408,1,spiral
0.121827,10.763981,10.808737,0.604677,4.243281,0.625618,1,spiral
0.039029,9.614254,8.993053,0.195448,4.462041,0.225284,1,spiral
0.153058,11.125155,4.221579,0.639741,2.03803,0.609109,1,spiral
0.194159,11.265922,1.786429,0.897446,1.024574,0.91926,0,elliptical
0.151259,10.756465,6.425163,0.871159,2.624417,0.872459,1,spiral
0.067246,10.775672,6.831664,0.287204,3.399468,0.340294,1,spiral
0.095887,10.985291,8.225649,0.874997,3.853252,0.881112,1,spiral
0.118259,10.841386,1.746864,0.844003,1.026828,0.839235,1,spiral
0.164041,10.896382,2.593959,0.8586,1.501475,0.838587,1,spiral
0.078578,10.518944,2.416477,0.826658,1.807702,0.757283,1,spiral
0.110263,10.714182,2.843417,0.385582,1.881647,0.424139,1,spiral
0.144522,11.709373,6.426982,0.813184,3.137746,0.829882,0,elliptical
0.229646,11.031852,7.291659,0.557288,2.856669,0.60598,1,spiral
0.063785,10.475039,7.328136,0.59404,3.270855,0.656353,1,spiral
0.145689,11.067849,2.973313,0.463511,1.806396,0.477334,1,spiral
0.077467,10.332981,6.77579,0.198397,3.343277,0.247861,1,spiral
0.106703,10.201406,3.946659,0.349975,2.136869,0.376087,1,spiral
0.092262,10.140071,14.232305,0.878938,4.75089,0.915202,1,spiral
0.134809,10.879423,1.795071,0.906218,1.162055,0.909961,1,spiral
0.108771,11.008379,5.001547,0.499969,2.602764,0.540753,1,spiral
0.049647,9.478629,12.323783,0.290542,4.547835,0.333175,1,spiral
0.065043,10.522792,10.586378,0.800149,4.593806,0.814226,1,spiral
0.114823,10.990143,2.888456,0.395769,1.860696,0.440449,1,spiral
0.160214,11.386687,2.705632,0.89379,1.538766,0.887333,0,elliptical
0.152007,10.78048,7.818707,0.210692,3.807858,0.244459,1,spiral
0.226305,11.338101,3.296341,0.844693,1.773399,0.826789,0,elliptical
0.07583,10.14488,6.563741,0.524393,2.985604,0.5456,1,spiral
0.08539,10.536236,2.326296,0.604166,1.531929,0.569931,1,spiral
0.049101,9.961235,1.514429,0.291752,1.236882,0.357779,1,spiral
0.203569,11.193398,9.947851,0.590688,3.853823,0.59987,1,spiral
0.121835,10.950805,2.405784,0.3598,1.628642,0.396381,1,spiral
0.055945,10.841552,9.79127,0.255676,5.515343,0.254475,1,spiral
0.063336,10.925907,14.516747,0.600039,6.31609,0.563442,1,spiral
0.047135,9.981645,18.127228,0.757164,6.013445,0.785568,1,spiral
0.080854,10.510857,5.780855,0.340423,3.00368,0.359328,1,spiral
0.113843,10.767421,2.356046,0.282099,1.52023,0.381517,1,spiral
0.077197,10.245758,10.907762,0.806382,4.080501,0.809195,1,spiral
0.114569,10.394483,9.031406,0.52376,3.659762,0.549999,1,spiral
0.076827,10.392035,5.249494,0.267557,2.86663,0.290062,1,spiral
0.076325,10.270451,16.889349,0.167343,6.580647,0.203687,1,spiral
0.160473,11.456137,2.547162,0.794549,1.488668,0.809816,0,elliptical
0.125546,11.341957,3.679376,0.800536,1.939318,0.83336,0,elliptical
0.038849,10.058606,2.860402,0.912917,1.626724,0.961836,0,elliptical
0.021431,10.208289,25.8612,0.360572,10.991797,0.337797,1,spiral
0.084324,10.071558,3.872433,0.661607,1.903824,0.691977,1,spiral
0.108564,10.606997,4.106613,0.555654,2.09868,0.632745,1,spiral
0.073978,10.642426,6.373934,0.467911,3.14841,0.494606,1,spiral
0.200957,11.416006,2.733519,0.845129,1.518627,0.868602,0,elliptical
0.106287,10.657489,1.504202,0.314809,1.283367,0.390017,1,spiral
0.090751,10.66564,2.520212,0.683316,1.578939,0.738155,1,spiral
0.108754,10.610347,6.187574,0.365821,3.023381,0.408486,1,spiral
0.146735,11.015052,1.46917,0.889738,0.974293,0.884321,1,spiral
0.204155,11.406904,2.187262,0.872963,1.253389,0.914671,0,elliptical
0.216504,11.531471,2.350944,0.784524,1.284655,0.786503,0,elliptical
0.08895,11.447689,5.191529,0.631103,3.516242,0.607712,0,elliptical
0.071071,10.226467,7.883198,0.323387,3.747157,0.351944,1,spiral
0.050097,9.999716,27.635254,0.683425,7.877629,0.732742,1,spiral
0.113008,10.56734,1.202881,0.572138,0.992636,0.62453,1,spiral
0.101928,11.036196,2.530732,0.83969,1.297755,0.89609,0,elliptical
0.067963,10.944597,2.844938,0.816859,1.8759,0.784085,0,elliptical
0.046287,9.966478,18.273916,0.949935,5.887404,0.954466,1,spiral
0.112424,10.347823,5.11624,0.94076,2.396882,0.974612,1,spiral
0.046405,11.195562,9.828947,0.574926,5.549401,0.534355,0,elliptical
0.084455,10.782763,2.678653,0.438513,1.81208,0.47862,1,spiral
0.094626,10.668124,9.000336,0.449902,3.694592,0.487661,1,spiral
0.073982,10.26227,13.082317,0.929498,4.653739,0.940235,1,spiral
0.098406,10.579388,4.359437,0.213569,2.674631,0.255824,1,spiral
0.112716,10.393372,9.891698,0.692336,3.504393,0.728413,1,spiral
0.102516,10.875178,3.869597,0.444536,2.428701,0.42843,1,spiral
0.094887,10.894019,2.327092,0.701677,1.495908,0.774746,1,spiral
0.064284,10.467076,9.327518,0.370834,3.889075,0.39285,1,spiral
0.112053,11.019369,2.883766,0.505934,1.879404,0.523841,1,spiral
0.198925,11.323865,0.366338,0.896213,0.513436,0.898375,0,elliptical
0.091036,11.025673,2.793055,0.744342,1.579251,0.808783,0,elliptical
0.097009,11.013683,3.487411,0.856983,1.867896,0.861758,0,elliptical
0.076041,10.668868,4.102361,0.54166,2.400592,0.519304,1,spiral
0.13023,11.185803,3.019229,0.244803,1.760435,0.321769,1,spiral
0.04038,10.704682,12.55591,0.464793,6.355227,0.436667,1,spiral
0.094171,10.918097,4.219648,0.692121,1.998426,0.740948,0,elliptical
0.099877,10.202471,7.829681,0.901639,2.804083,0.935131,1,spiral
0.039029,11.312671,12.598238,0.612818,5.69931,0.599901,1,spiral
0.054304,10.034414,12.768758,0.257803,5.447003,0.287374,1,spiral
0.095398,11.018311,7.939528,0.261201,3.847828,0.306735,1,spiral
0.033726,8.886446,12.729486,0.845489,4.544944,0.823528,1,spiral
0.170443,11.31235,2.267954,0.90646,1.452293,0.863753,0,elliptical
0.10772,10.790132,5.129563,0.878433,2.587124,0.869448,1,spiral
0.089858,10.25316,5.260766,0.428057,2.647659,0.428764,1,spiral
0.117684,10.447811,5.110225,0.86721,2.250684,0.902234,1,spiral
0.046352,10.309799,9.892448,0.149903,4.559786,0.181729,1,spiral
0.082698,10.667167,8.123462,0.450792,3.958466,0.465376,1,spiral
0.082815,10.659459,4.351865,0.647677,2.306873,0.639163,1,spiral
0.080593,10.930444,5.490636,0.663409,3.693594,0.653946,1,spiral
0.080071,10.758493,5.20851,0.744423,2.7707,0.761595,1,spiral
0.091262,10.912169,3.105525,0.537026,1.885163,0.53315,1,spiral
0.076963,10.273684,5.96738,0.3697,3.073959,0.382895,1,spiral
0.094351,10.270502,12.090379,0.199956,4.744178,0.211332,1,spiral
0.097274,10.321464,7.960023,0.919637,3.236466,0.919726,1,spiral
0.0892,10.591446,4.191259,0.435776,2.124637,0.519431,1,spiral
0.056057,10.206256,15.345537,0.911892,5.695092,0.841858,1,spiral
0.021646,10.06201,25.092428,0.286351,11.245867,0.264724,1,spiral
0.095277,10.847173,5.169883,0.27737,2.655004,0.322722,1,spiral
0.153003,10.891236,2.175104,0.566602,1.447091,0.584456,1,spiral
0.190892,11.44383,4.50452,0.34503,2.386936,0.37102,1,spiral
0.018014,10.682279,17.149857,0.26693,10.068852,0.249999,1,spiral
0.060243,10.614161,9.894631,0.198337,5.387869,0.195333,1,spiral
0.076739,11.030108,9.891274,0.256491,4.479042,0.312999,1,spiral
0.076289,10.470124,11.451736,0.175878,4.916095,0.2,1,spiral
0.047915,9.729406,7.996831,0.794818,3.410496,0.785539,1,spiral
0.123972,11.115517,2.626859,0.415457,1.615072,0.49343,1,spiral
0.120952,11.307281,2.736617,0.745233,1.576816,0.765544,0,elliptical
0.132932,10.934954,2.646439,0.70939,1.565585,0.764914,1,spiral
0.25981,11.489033,2.32426,0.912923,1.200483,0.856492,0,elliptical
0.14802,10.947619,2.565069,0.762141,1.559842,0.724071,1,spiral
0.105084,10.897699,4.218024,0.312366,2.376725,0.345453,1,spiral
0.087761,11.572949,9.530947,0.843379,5.364434,0.781104,0,elliptical
0.088744,10.440434,1.193881,0.240501,0.983629,0.314608,1,spiral
0.091335,10.526669,1.286485,0.413899,1.150645,0.464631,0,elliptical
0.13199,11.252201,2.027805,0.807058,1.282809,0.840147,0,elliptical
0.079937,10.379177,3.688312,0.317853,2.346002,0.344187,1,spiral
0.055853,10.652763,7.940111,0.508397,4.006847,0.488696,1,spiral
0.143113,11.123694,5.551867,0.387334,2.67628,0.446366,1,spiral
0.102485,10.758019,1.842052,0.6082,1.213527,0.618065,1,spiral
0.231244,11.6099,2.352585,0.904914,1.243509,0.924534,0,elliptical
0.025756,8.99546,19.119522,0.262382,7.553107,0.286827,1,spiral
0.108218,10.451147,7.261575,0.256205,3.384576,0.288453,1,spiral
0.101477,10.278435,4.106132,0.902502,1.994333,0.918438,1,spiral
0.078624,10.689325,7.055768,0.851079,3.558069,0.860344,1,spiral
0.081998,10.384678,2.476327,0.924426,1.241524,0.91658,0,elliptical
0.043992,10.092894,8.820318,0.192515,4.255534,0.199979,1,spiral
0.126174,11.330707,3.064272,0.793036,1.883422,0.7919,0,elliptical
0.148916,10.621359,5.115593,0.702718,2.435079,0.738298,1,spiral
0.102763,11.034232,6.541489,0.361231,3.620396,0.363562,1,spiral
0.120147,10.880856,6.411752,0.235019,3.379903,0.265491,1,spiral
0.038956,10.539221,26.435232,0.149997,9.70345,0.171472,1,spiral
0.262599,11.700163,4.107348,0.548777,2.016138,0.575204,0,elliptical
0.166741,11.001298,1.240958,0.792879,0.838401,0.8379,0,elliptical
0.088472,10.890731,2.378212,0.307255,1.662053,0.355959,1,spiral
0.0625,11.005924,4.002074,0.746134,2.410185,0.741518,0,elliptical
0.168341,11.305586,10.127119,0.274678,4.171553,0.328995,1,spiral
0.08694,10.570288,5.201115,0.43965,2.691935,0.46851,1,spiral
0.086976,10.47683,2.575029,0.618221,1.540489,0.658428,1,spiral
0.087735,11.307679,3.622838,0.812184,2.296846,0.780002,0,elliptical
0.077586,10.388348,5.521232,0.277553,4.29556,0.243116,1,spiral
0.065727,10.348538,5.030676,0.256356,2.586517,0.301864,1,spiral
0.125516,10.820372,2.52125,0.440529,1.518944,0.50446,1,spiral
0.075958,10.216748,5.313418,0.881631,2.455928,0.857344,1,spiral
0.04733,10.556777,4.356706,0.828391,1.963913,0.861508,0,elliptical
0.126219,11.093058,3.048312,0.288364,1.961492,0.330936,1,spiral
0.09977,10.318676,6.573091,0.899458,2.857213,0.909248,1,spiral
0.029149,10.407056,3.509225,0.777384,2.391248,0.753386,0,elliptical
0.260717,11.578742,1.782886,0.705783,1.172796,0.684466,0,elliptical
0.097183,11.100622,2.290545,0.855618,1.339135,0.916308,0,elliptical
0.12078,10.731581,4.126896,0.399997,2.320505,0.40622,1,spiral
0.132181,11.440823,5.608514,0.762454,2.4861,0.812514,0,elliptical
0.081574,10.653489,2.620296,0.79567,1.611998,0.814646,1,spiral
0.062214,10.228173,15.347844,0.872771,5.291583,0.858654,1,spiral
0.08664,10.476739,6.373878,0.259663,3.402497,0.287729,1,spiral
0.200383,11.690752,2.763412,0.867093,1.546323,0.878057,0,elliptical
0.081918,10.203193,1.96887,0.502774,1.243291,0.553573,1,spiral
0.209853,11.333823,1.729739,0.759925,1.001072,0.805706,0,elliptical
0.099892,10.787911,3.37616,0.820614,1.895254,0.777815,1,spiral
0.222823,11.597652,2.443146,0.843122,1.260172,0.883429,0,elliptical
0.0935,10.750929,1.783393,0.921551,1.191656,0.889275,0,elliptical
0.139928,10.655439,4.938092,0.766777,2.2933,0.813296,1,spiral
0.096922,10.587932,3.630695,0.398028,1.987411,0.420572,1,spiral
0.028369,9.794154,4.335503,0.974592,2.934104,0.928619,1,spiral
0.097463,10.540051,1.263627,0.596268,1.001083,0.618493,0,elliptical
0.094879,10.346002,2.58373,0.365115,1.607897,0.42195,1,spiral
0.106258,11.025194,3.217693,0.757978,1.691024,0.732819,1,spiral
0.117391,10.800328,2.427769,0.568859,1.463997,0.586711,1,spiral
0.038089,9.905261,19.693609,0.459653,7.852989,0.467265,1,spiral
0.028787,9.464635,19.122627,0.604591,6.374619,0.631378,1,spiral
0.250242,11.975618,5.116561,0.815455,2.389129,0.817633,0,elliptical
0.125376,10.482555,5.652371,0.618815,2.635061,0.660264,1,spiral
0.096447,10.461025,3.635964,0.792447,1.936615,0.768463,1,spiral
0.081184,10.368975,8.137574,0.504504,3.49864,0.525983,1,spiral
0.11535,10.174461,7.346459,0.443541,3.141213,0.477924,1,spiral
0.06389,10.257051,6.472232,0.508251,3.104381,0.542316,1,spiral
0.063381,9.913673,1.769323,0.922224,1.228064,0.921561,0,elliptical
0.105167,10.770259,5.373163,0.649911,2.938217,0.575551,1,spiral
0.029336,10.506759,5.822845,0.723888,3.593966,0.763971,1,spiral
0.169179,11.38453,1.819616,0.84525,1.181483,0.828213,0,elliptical
0.131647,11.288413,3.881361,0.748919,2.025921,0.713139,0,elliptical
0.176962,11.17357,3.373187,0.455536,1.886031,0.492252,1,spiral
0.170094,11.02458,4.04809,0.545877,2.095562,0.58031,1,spiral
0.097864,10.668724,2.064125,0.808178,1.219224,0.735586,1,spiral
0.100033,10.452665,1.262861,0.32094,1.011321,0.375073,1,spiral
0.025585,10.633934,6.847129,0.760458,4.657739,0.754863,0,elliptical
0.048403,9.46728,15.347542,0.497191,5.985227,0.472288,1,spiral
0.082233,10.286609,9.614123,0.205497,4.465762,0.224041,1,spiral
0.081937,10.811029,3.338907,0.521775,2.292076,0.507404,1,spiral
0.084136,10.756862,7.878054,0.221666,4.525689,0.242067,1,spiral
0.118321,10.703474,4.932212,0.735112,2.427143,0.760839,1,spiral
0.084585,11.116969,10.801184,0.588129,5.591129,0.524704,1,spiral
0.090768,11.254372,3.953521,0.40818,2.64153,0.442537,0,elliptical
0.229426,11.488291,3.113757,0.760745,1.617826,0.814324,0,elliptical
0.097424,10.797063,6.958292,0.449,3.601758,0.463536,1,spiral
0.071613,10.727725,1.753895,0.883121,1.26348,0.917201,0,elliptical
0.151446,11.0336,2.785757,0.638567,1.546026,0.652529,0,elliptical
0.104988,11.11917,2.295311,0.474258,1.808196,0.454131,0,elliptical
0.075254,10.94181,16.232315,0.951219,6.807908,0.960916,1,spiral
0.075649,10.915352,4.396554,0.348736,2.977004,0.36842,1,spiral
0.072861,10.281214,4.211739,0.266087,2.396528,0.297615,1,spiral
0.073474,10.944237,4.773137,0.939204,2.366949,0.92278,0,elliptical
0.075041,10.256553,3.535776,0.352982,2.104324,0.402112,1,spiral
0.121675,10.868418,2.613992,0.496742,1.554967,0.510013,1,spiral
0.06419,10.309258,12.321823,0.583408,4.714084,0.60531,1,spiral
0.077555,10.647133,9.890117,0.34539,4.464243,0.358977,1,spiral
0.132232,10.765121,3.973435,0.800002,1.940687,0.82857,1,spiral
0.18848,11.134028,1.604607,0.883099,1.174562,0.830593,0,elliptical
0.094662,11.015411,6.009625,0.553489,3.044794,0.570424,1,spiral
0.229767,11.469174,2.355148,0.608039,1.512428,0.586743,0,elliptical
0.093416,10.258006,7.114369,0.848657,2.738377,0.873626,1,spiral
0.177494,11.377061,5.125649,0.284745,2.886931,0.315654,1,spiral
0.040742,10.156145,12.320296,0.592566,4.789883,0.604673,1,spiral
0.169454,11.285758,2.870301,0.98155,1.544762,0.965807,0,elliptical
0.073733,10.147614,4.73321,0.658934,2.366712,0.689972,1,spiral
0.070481,10.830658,5.634911,0.324188,3.070754,0.370806,1,spiral
0.023882,9.074537,19.117851,0.214437,7.367504,0.236801,1,spiral
0.074075,10.472322,6.625405,0.300028,3.194644,0.349994,1,spiral
0.065973,10.086747,6.415435,0.189139,3.523014,0.209767,1,spiral
0.063987,11.537777,8.775862,0.808591,5.466022,0.737388,0,elliptical
0.123583,10.407376,5.599135,0.914399,2.33992,0.929834,1,spiral
0.063807,10.255519,4.051943,0.265053,2.162218,0.314648,1,spiral
0.064497,10.748933,4.47163,0.635024,2.789674,0.614166,0,elliptical
0.203162,11.225523,1.385096,0.760628,0.993882,0.77466,0,elliptical
0.071482,10.29063,1.446357,0.294427,1.227642,0.334172,1,spiral
0.076737,10.317445,3.939101,0.301059,2.148798,0.360861,1,spiral
0.096358,11.124949,17.674099,0.749985,6.538049,0.747199,1,spiral
0.048641,10.486201,6.154603,0.280099,3.230835,0.329592,1,spiral
0.067338,9.926987,3.469967,0.581563,1.925468,0.615051,1,spiral
0.067943,10.237358,15.410973,0.171967,6.80783,0.194759,1,spiral
0.068594,11.479276,6.118768,0.863089,3.090123,0.918668,0,elliptical
0.072825,10.938465,8.722861,0.549991,4.201708,0.56228,1,spiral
0.197554,11.453864,2.710093,0.847198,1.297812,0.855777,0,elliptical
0.019539,10.693024,29.664835,0.896817,18.310259,0.706753,1,spiral
0.022227,8.096545,7.074944,0.287028,3.689104,0.319042,1,spiral
0.126101,10.911743,1.730215,0.675794,1.234831,0.665909,1,spiral
0.260992,11.503295,1.995819,0.867584,1.220522,0.833213,0,elliptical
0.161009,11.184856,1.80453,0.94581,1.058359,0.989475,0,elliptical
0.11789,10.670898,6.382833,0.298608,3.268512,0.328307,1,spiral
0.109727,10.637349,5.157214,0.203894,2.891736,0.252403,1,spiral
0.080028,10.89665,5.065183,0.529865,3.046359,0.507095,1,spiral
0.138005,10.840665,3.525496,0.782091,2.219424,0.771967,1,spiral
0.119817,10.569392,4.22901,0.575238,2.252205,0.578705,1,spiral
0.121131,11.263489,7.223791,0.222861,3.244754,0.282171,1,spiral
0.162707,11.635158,2.395037,0.634834,1.540486,0.628723,0,elliptical
0.193978,11.402832,3.830161,0.592285,2.220229,0.58125,0,elliptical
0.127538,11.22894,2.702959,0.808732,1.538711,0.822113,0,elliptical
0.157835,11.046162,2.785949,0.733913,1.616801,0.727248,1,spiral
0.07796,10.289257,1.882501,0.442741,1.456484,0.494211,1,spiral
0.116338,11.226927,2.339723,0.938414,1.511867,0.928266,0,elliptical
0.124427,11.167006,2.277983,0.931189,1.459989,0.881625,0,elliptical
0.125537,10.862648,5.063487,0.413092,2.491778,0.452251,1,spiral
0.084657,10.197559,7.539837,0.341205,3.445947,0.37594,1,spiral
0.10434,11.002305,3.252231,0.388769,1.908356,0.41097,1,spiral
0.12201,11.167086,3.678743,0.293704,2.118239,0.342468,1,spiral
0.028823,10.091288,3.442652,0.872183,2.777952,0.81687,0,elliptical
0.115911,10.472634,6.771215,0.688668,3.029993,0.692502,1,spiral
0.118265,10.798792,2.806893,0.233638,1.895324,0.28899,1,spiral
0.134207,11.127969,2.266496,0.336526,1.538428,0.396212,1,spiral
0.106491,10.541781,2.069027,0.613274,1.452047,0.613012,1,spiral
0.110567,10.896773,3.219154,0.898771,1.834965,0.884449,0,elliptical
0.183092,10.966798,1.239466,0.692521,0.842063,0.762121,0,elliptical
0.128323,11.223395,2.456093,0.738042,1.518571,0.686541,1,spiral
0.203424,11.366747,2.11492,0.673709,1.231686,0.702126,0,elliptical
0.083818,10.763589,2.54092,0.311741,1.660357,0.373993,1,spiral
0.283065,11.622524,3.860254,0.668283,1.954067,0.686248,0,elliptical
0.226322,11.557254,1.815843,0.846091,1.173857,0.82289,0,elliptical
0.148999,11.178721,3.033206,0.350999,1.864771,0.386894,1,spiral
0.047297,10.787767,8.221786,0.442715,4.639316,0.430351,1,spiral
0.178227,11.613444,3.146648,0.945676,1.827015,0.908602,0,elliptical
0.078566,10.000035,9.168168,0.750008,3.409723,0.775853,1,spiral
0.046655,9.122677,5.420148,0.285948,2.727786,0.339532,1,spiral
0.130322,10.481272,4.767064,0.652261,2.29697,0.704749,1,spiral
0.083301,9.96463,7.352299,0.478933,3.075838,0.502365,1,spiral
0.126312,10.762948,1.570667,0.41585,1.190636,0.438855,1,spiral
0.047637,10.411528,5.235987,0.789481,3.176867,0.720312,1,spiral
0.076991,10.817921,8.417093,0.833516,4.26937,0.783682,1,spiral
0.106045,10.706937,2.64578,0.395963,1.618031,0.466617,1,spiral
0.020398,10.582031,18.896656,0.299996,11.703486,0.232372,1,spiral
0.116324,10.586153,13.657248,0.380126,5.04009,0.391321,1,spiral
0.152498,10.903309,6.28172,0.765613,2.875568,0.775131,1,spiral
0.10658,10.816439,5.115628,0.430801,2.495635,0.436203,1,spiral
0.08107,9.857778,10.852221,0.246466,4.632106,0.274289,1,spiral
0.128582,10.590884,7.94101,0.242042,3.770237,0.286921,1,spiral
0.125463,10.712779,6.527362,0.248757,3.417249,0.289422,1,spiral
0.127081,11.125175,5.032045,0.730218,2.880596,0.707453,1,spiral
0.121862,11.045934,9.108763,0.391465,4.67423,0.375613,1,spiral
